id,year,statename,pcname,candidate,sex,age,category,party,general,postal,total,electors,polled,rank,win,alliance
189,2016,Puducherry,Oupalam,S. KALA,F,GEN,54,ntk,,,88,26895,23557,6,0,Others
190,2016,Puducherry,Oupalam,KRISHNAMOORTHY,M,SC,50,BSP,,,73,26895,23557,7,0,Others
191,2016,Puducherry,Oupalam,A. MOHAMMED YUNUS,M,GEN,63,PMK,,,65,26895,23557,8,0,Others
192,2016,Puducherry,Oupalam,R. VIJAYAKUMAR BASTE,M,SC,55,IND,,,60,26895,23557,9,0,Others
193,2016,Puducherry,Oupalam,S. SUDHARSNAN,M,GEN,40,IND,,,32,26895,23557,10,0,Others
194,2016,Puducherry,Oupalam,T. VELMURUGAN @ PRAKASH,M,GEN,42,DMDK,,,28,26895,23557,11,0,Others
195,2016,Puducherry,Oupalam,B. VALLATTAN,M,GEN,43,AgIMK,,,17,26895,23557,12,0,Others
196,2016,Puducherry,Oupalam,P. GANAPATHY,M,GEN,29,IND,,,15,26895,23557,13,0,Others
197,2016,Puducherry,Oupalam,ANGAPPIN @ LOPES ROUSSEAU ANGAPPIN,M,SC,57,IJK,,,9,26895,23557,14,0,Others
198,2016,Puducherry,Oupalam,R. ARUMUGAM @ SARAVANAN,M,GEN,46,JD(U),,,8,26895,23557,15,0,Others
199,2016,Puducherry,Orleampeth,R. SIVA,M,GEN,49,DMK,,,11110,24284,20647,1,1,UPA
200,2016,Puducherry,Orleampeth,G. NEHRU @ KUPPUSAMY,M,GEN,51,AINRC,,,8130,24284,20647,2,0,AINRC
201,2016,Puducherry,Orleampeth,A. RAVINDRAN,M,GEN,63,ADMK,,,425,24284,20647,3,0,Others
202,2016,Puducherry,Orleampeth,None of the Above,NULL,NULL,NULL,NOTA,,,395,24284,20647,4,0,Others
203,2016,Puducherry,Orleampeth,R. RAJENDRAN,M,GEN,61,BJP,,,164,24284,20647,5,0,Others
204,2016,Puducherry,Orleampeth,S. JESILIYA,O,GEN,37,ntk,,,98,24284,20647,6,0,Others
205,2016,Puducherry,Orleampeth,NEHRU @ AYYANAR,M,SC,42,IND,,,78,24284,20647,7,0,Others
206,2016,Puducherry,Orleampeth,K. SUPRAMANIEN,M,GEN,38,PMK,,,72,24284,20647,8,0,Others
207,2016,Puducherry,Orleampeth,G. MANIMARAN,M,GEN,44,MDMK,,,57,24284,20647,9,0,Others
208,2016,Puducherry,Orleampeth,M. NEHRU,M,GEN,35,IND,,,42,24284,20647,10,0,Others
209,2016,Puducherry,Orleampeth,K. RAMALINGAM,M,GEN,59,IND,,,37,24284,20647,11,0,Others
210,2016,Puducherry,Orleampeth,P. KOLANJIRAJ,M,GEN,40,IND,,,26,24284,20647,12,0,Others
211,2016,Puducherry,Orleampeth,N. LOGANATHAN,M,GEN,55,IJK,,,6,24284,20647,13,0,Others
212,2016,Puducherry,Orleampeth,N. SIVARAJ,M,GEN,56,IND,,,3,24284,20647,14,0,Others
213,2016,Puducherry,Nellithope,A. JOHNKUMAR,M,GEN,51,INC,,,18506,31366,26795,1,1,UPA
214,2016,Puducherry,Nellithope,OMSAKTHI SEKAR,M,GEN,56,ADMK,,,6365,31366,26795,2,0,Others
215,2016,Puducherry,Nellithope,BALAJI. D,M,GEN,35,AINRC,,,598,31366,26795,3,0,AINRC
216,2016,Puducherry,Nellithope,None of the Above,NULL,NULL,NULL,NOTA,,,394,31366,26795,4,0,Others
217,2016,Puducherry,Nellithope,ELANGOVAN,M,GEN,64,BJP,,,287,31366,26795,5,0,Others
218,2016,Puducherry,Nellithope,N. MOHAN @ VEERAIYAN,M,GEN,56,CPI,,,214,31366,26795,6,0,Others
219,2016,Puducherry,Nellithope,P. RAMARAJAN,M,GEN,28,ntk,,,153,31366,26795,7,0,Others
220,2016,Puducherry,Nellithope,K. PURUSHOTHAMAN,M,GEN,45,PMK,,,77,31366,26795,8,0,Others
221,2016,Puducherry,Nellithope,U. CHITRA,F,GEN,34,IJK,,,51,31366,26795,9,0,Others
222,2016,Puducherry,Nellithope,B. RADHAKRISHNAN,M,GEN,37,IND,,,50,31366,26795,10,0,Others
223,2016,Puducherry,Nellithope,F. JOHN PAUL,M,GEN,28,IND,,,30,31366,26795,11,0,Others
224,2016,Puducherry,Nellithope,M. MANIMARAN,M,GEN,40,IND,,,19,31366,26795,12,0,Others
225,2016,Puducherry,Nellithope,D. AROKIARAJ,M,GEN,36,IND,,,15,31366,26795,13,0,Others
226,2016,Puducherry,Mudaliarpet,A. BASKAR,M,GEN,44,ADMK,,,14321,33317,28784,1,1,Others
227,2016,Puducherry,Mudaliarpet,V. BALAN,M,GEN,64,AINRC,,,8934,33317,28784,2,0,AINRC
228,2016,Puducherry,Mudaliarpet,SURESH,M,GEN,40,DMK,,,2759,33317,28784,3,0,UPA
229,2016,Puducherry,Mudaliarpet,None of the Above,NULL,NULL,NULL,NOTA,,,883,33317,28784,4,0,Others
230,2016,Puducherry,Mudaliarpet,V. SELVAM,M,GEN,60,BJP,,,593,33317,28784,5,0,Others
231,2016,Puducherry,Mudaliarpet,GOPALAKRISHNAN,M,GEN,61,PMK,,,443,33317,28784,6,0,Others
232,2016,Puducherry,Mudaliarpet,V.S.ABISHEGAM,M,GEN,63,CPI,,,385,33317,28784,7,0,Others
233,2016,Puducherry,Mudaliarpet,A. HARIDASS,M,GEN,45,ntk,,,288,33317,28784,8,0,Others
234,2016,Puducherry,Mudaliarpet,R. RAJESHBABU,M,GEN,33,tavk,,,59,33317,28784,9,0,Others
235,2016,Puducherry,Mudaliarpet,S. YOGESWARAN,M,GEN,26,IND,,,39,33317,28784,10,0,Others
236,2016,Puducherry,Mudaliarpet,S. BALAJI,M,GEN,26,IND,,,36,33317,28784,11,0,Others
237,2016,Puducherry,Mudaliarpet,E. JEGANADHANE,M,GEN,38,IJK,,,25,33317,28784,12,0,Others
238,2016,Puducherry,Ariankuppam,T. DJEAMOURTHY,M,GEN,57,INC,,,14029,35854,31036,1,1,UPA
239,2016,Puducherry,Ariankuppam,DR. M.A.S.SUBRAMANIAN,M,GEN,69,ADMK,,,7458,35854,31036,2,0,Others
240,2016,Puducherry,Ariankuppam,V. SABAPATHY @ KOTHANDARAMAN,M,GEN,72,AINRC,,,7248,35854,31036,3,0,AINRC
241,2016,Puducherry,Ariankuppam,S. KUMARAVELU,M,GEN,46,IND,,,501,35854,31036,4,0,Others
242,2016,Puducherry,Ariankuppam,None of the Above,NULL,NULL,NULL,NOTA,,,478,35854,31036,5,0,Others
243,2016,Puducherry,Ariankuppam,LAKSHMANAN. G,M,GEN,63,PMK,,,297,35854,31036,6,0,Others
244,2016,Puducherry,Ariankuppam,C. DEIVASSIGAMANY,M,GEN,47,BJP,,,228,35854,31036,7,0,Others
245,2016,Puducherry,Ariankuppam,A. CHANDIRASEGARAN,M,GEN,51,MDMK,,,208,35854,31036,8,0,Others
246,2016,Puducherry,Ariankuppam,R. GANESAN,M,GEN,39,IND,,,171,35854,31036,9,0,Others
247,2016,Puducherry,Ariankuppam,G. THAMIZHVENDHAN,M,GEN,26,IND,,,141,35854,31036,10,0,Others
248,2016,Puducherry,Ariankuppam,G. SATHIYANANDAM,M,GEN,39,ntk,,,109,35854,31036,11,0,Others
249,2016,Puducherry,Ariankuppam,V. ANGAMUTHU,M,GEN,61,IJK,,,58,35854,31036,12,0,Others
250,2016,Puducherry,Ariankuppam,KASILINGAM,M,GEN,53,IND,,,28,35854,31036,13,0,Others
251,2016,Puducherry,Ariankuppam,YAGAVELU,M,GEN,44,BSP,,,23,35854,31036,14,0,Others
252,2016,Puducherry,Manavely,R.K.R. ANANTHARAMAN,M,GEN,43,INC,,,9326,31279,27445,1,1,UPA
253,2016,Puducherry,Manavely,G. SURESH,M,GEN,44,AINRC,,,6611,31279,27445,2,0,AINRC
254,2016,Puducherry,Manavely,EMBALAM SELVAM @ R. SELVAM,M,GEN,52,IND,,,5831,31279,27445,3,0,Others
255,2016,Puducherry,Manavely,P. PURUSHOTHAMAN,M,GEN,67,ADMK,,,3350,31279,27445,4,0,Others
256,2016,Puducherry,Manavely,P. RAJAKUMAR,M,GEN,40,VCK,,,833,31279,27445,5,0,Others
257,2016,Puducherry,Manavely,None of the Above,NULL,NULL,NULL,NOTA,,,442,31279,27445,6,0,Others
258,2016,Puducherry,Manavely,K. PANDURANGAN,M,GEN,28,ntk,,,258,31279,27445,7,0,Others
259,2016,Puducherry,Manavely,N. MURUGESAN,M,GEN,47,PMK,,,246,31279,27445,8,0,Others
260,2016,Puducherry,Manavely,THANGA. VIKRAMAN,M,GEN,55,BJP,,,174,31279,27445,9,0,Others
261,2016,Puducherry,Manavely,J. VEERASEKARAN,M,GEN,45,IND,,,165,31279,27445,10,0,Others
262,2016,Puducherry,Manavely,SELVAMANI,M,GEN,34,tavk,,,128,31279,27445,11,0,Others
263,2016,Puducherry,Manavely,C. OUTTOUCATTANE,M,GEN,44,IJK,,,45,31279,27445,12,0,Others
264,2016,Puducherry,Embalam,"CANDASSAMY, M.",M,SC,50,INC,,,18945,31386,28682,1,1,UPA
265,2016,Puducherry,Embalam,"LAKSHMIKANDHAN, U.",M,SC,46,AINRC,,,7745,31386,28682,2,0,AINRC
266,2016,Puducherry,Embalam,"GOVINDHARASU, K.",M,SC,48,ADMK,,,1193,31386,28682,3,0,Others
267,2016,Puducherry,Embalam,None of the Above,NULL,NULL,NULL,NOTA,,,333,31386,28682,4,0,Others
268,2016,Puducherry,Embalam,"STEEBAN, S.",M,SC,35,DMDK,,,135,31386,28682,5,0,Others
269,2016,Puducherry,Embalam,"RAMADASS, M.",M,SC,60,BJP,,,107,31386,28682,6,0,Others
270,2016,Puducherry,Embalam,"ELLAMMAL, R.",F,SC,50,CPI(ML)(L),,,82,31386,28682,7,0,Others
271,2016,Puducherry,Embalam,"SANDYLIAN, S.",M,SC,31,ntk,,,76,31386,28682,8,0,Others
272,2016,Puducherry,Embalam,"RAMADOSS, K.",M,SC,51,JD(U),,,43,31386,28682,9,0,Others
273,2016,Puducherry,Embalam,"JAYACHANDIRAN, A.",M,SC,29,IJK,,,9,31386,28682,10,0,Others
274,2016,Puducherry,Nettapakkam,"VIZEAVENY, V.",F,SC,45,INC,,,10577,30665,27171,1,1,UPA
275,2016,Puducherry,Nettapakkam,"RAJAVELU, P.",M,SC,54,AINRC,,,9109,30665,27171,2,0,AINRC
276,2016,Puducherry,Nettapakkam,"PERIASAMY, L.",M,SC,61,ADMK,,,4917,30665,27171,3,0,Others
277,2016,Puducherry,Nettapakkam,"VADIVELU, R.",M,SC,60,VCK,,,744,30665,27171,4,0,Others
278,2016,Puducherry,Nettapakkam,"SUBRAMANIAN, K.",M,SC,39,PMK,,,439,30665,27171,5,0,Others
279,2016,Puducherry,Nettapakkam,"VISWAMOHAN, A.",M,SC,40,BJP,,,381,30665,27171,6,0,Others
280,2016,Puducherry,Nettapakkam,None of the Above,NULL,NULL,NULL,NOTA,,,307,30665,27171,7,0,Others
281,2016,Puducherry,Nettapakkam,"AYANAR, R.",M,SC,31,IND,,,274,30665,27171,8,0,Others
282,2016,Puducherry,Nettapakkam,"ANANDADURAI, A.",M,SC,27,IND,,,153,30665,27171,9,0,Others
283,2016,Puducherry,Nettapakkam,"EZHILARASAN, S.",M,SC,43,IND,,,129,30665,27171,10,0,Others
284,2016,Puducherry,Nettapakkam,"VEERAMUTHU, P.",M,SC,31,ntk,,,99,30665,27171,11,0,Others
285,2016,Puducherry,Nettapakkam,"RAMESH, M.",M,SC,40,IJK,,,17,30665,27171,12,0,Others
286,2016,Puducherry,Bahour,"DANAVELOU, N.",M,GEN,50,INC,,,11278,27950,25297,1,1,UPA
287,2016,Puducherry,Bahour,"THIAGARAJAN, T.",M,GEN,64,AINRC,,,8471,27950,25297,2,0,AINRC
288,2016,Puducherry,Bahour,"VELMURUGAN, P.",M,GEN,45,ADMK,,,3732,27950,25297,3,0,Others
289,2016,Puducherry,Bahour,"SIVAKAMI, P.",F,GEN,53,CPM,,,457,27950,25297,4,0,Others
290,2016,Puducherry,Bahour,"VENUGOPAL, P.",M,GEN,67,PMK,,,257,27950,25297,5,0,Others
291,2016,Puducherry,Bahour,None of the Above,NULL,NULL,NULL,NOTA,,,168,27950,25297,6,0,Others
292,2016,Puducherry,Bahour,"THAMIZHKKUMARAN, K.",M,GEN,35,ntk,,,97,27950,25297,7,0,Others
293,2016,Puducherry,Bahour,"PADMANABAN, G.",M,GEN,59,BJP,,,79,27950,25297,8,0,Others
294,2016,Puducherry,Bahour,"RAJENDIRAN, K.",M,GEN,49,IJK,,,78,27950,25297,9,0,Others
295,2016,Puducherry,Bahour,"THIYAGU, A.",M,GEN,25,IND,,,63,27950,25297,10,0,Others
296,2016,Puducherry,Nedungadu,CHANDIRAPRIYANGA,F,SC,26,AINRC,,,8789,30653,25496,1,1,AINRC
297,2016,Puducherry,Nedungadu,A. MARIMOTTOU,M,SC,74,INC,,,7695,30653,25496,2,0,UPA
298,2016,Puducherry,Nedungadu,G. PANNEER SELVAM,M,SC,63,ADMK,,,2957,30653,25496,3,0,Others
299,2016,Puducherry,Nedungadu,JAYASEELAN,M,SC,34,IND,,,1806,30653,25496,4,0,Others
300,2016,Puducherry,Nedungadu,ANANDHAN,M,SC,53,IND,,,1594,30653,25496,5,0,Others
301,2016,Puducherry,Nedungadu,R. MAHENDIRAN,M,SC,42,IND,,,828,30653,25496,6,0,Others
302,2016,Puducherry,Nedungadu,U. KAMARAJ,M,SC,30,BJP,,,711,30653,25496,7,0,Others
303,2016,Puducherry,Nedungadu,None of the Above,NULL,NULL,NULL,NOTA,,,444,30653,25496,8,0,Others
304,2016,Puducherry,Nedungadu,P. MATHIAZHAGAN,M,SC,48,CPI,,,277,30653,25496,9,0,Others
305,2016,Puducherry,Nedungadu,MUNISAMY,M,SC,65,PMK,,,223,30653,25496,10,0,Others
306,2016,Puducherry,Nedungadu,DHANABAL,M,SC,43,ntk,,,167,30653,25496,11,0,Others
307,2016,Puducherry,Thirunallar,R. KAMALAKKANNAN,M,GEN,58,INC,,,13138,30169,25611,1,1,UPA
308,2016,Puducherry,Thirunallar,P. R. SIVA @ SIVASAKTHI,M,GEN,41,AINRC,,,10263,30169,25611,2,0,AINRC
309,2016,Puducherry,Thirunallar,K.DEVAMANI,M,GEN,46,PMK,,,1261,30169,25611,3,0,Others
310,2016,Puducherry,Thirunallar,None of the Above,NULL,NULL,NULL,NOTA,,,233,30169,25611,4,0,Others
311,2016,Puducherry,Thirunallar,G. MURUGAIYAN,M,GEN,47,ADMK,,,220,30169,25611,5,0,Others
312,2016,Puducherry,Thirunallar,AMBALAVANAN,M,GEN,64,MDMK,,,129,30169,25611,6,0,Others
313,2016,Puducherry,Thirunallar,LOURDUMARY. R,F,GEN,53,IND,,,115,30169,25611,7,0,Others
314,2016,Puducherry,Thirunallar,J. SENTHIL MURUGAN,M,GEN,35,IND,,,68,30169,25611,8,0,Others
315,2016,Puducherry,Thirunallar,R. MARIAPPAN,M,GEN,43,IND,,,59,30169,25611,9,0,Others
316,2016,Puducherry,Thirunallar,K. RAJAVELU,M,GEN,38,BJP,,,52,30169,25611,10,0,Others
317,2016,Puducherry,Thirunallar,SEETHAPATHI,M,GEN,61,ntk,,,38,30169,25611,11,0,Others
318,2016,Puducherry,Thirunallar,SABARIKANTH,M,GEN,31,IND,,,35,30169,25611,12,0,Others
319,2016,Puducherry,Karaikal North,P.R.N. THIRUMURUGAN,M,GEN,44,AINRC,,,13139,32666,26629,1,1,AINRC
320,2016,Puducherry,Karaikal North,M.V.OMALINGAM,M,GEN,44,ADMK,,,9841,32666,26629,2,0,Others
321,2016,Puducherry,Karaikal North,R.P. CHANDRAMOHAN,M,GEN,46,INC,,,2129,32666,26629,3,0,UPA
322,2016,Puducherry,Karaikal North,None of the Above,NULL,NULL,NULL,NOTA,,,408,32666,26629,4,0,Others
323,2016,Puducherry,Karaikal North,M.ARUL MURUGAN,M,GEN,50,BJP,,,402,32666,26629,5,0,Others
324,2016,Puducherry,Karaikal North,N.SELVASUNDARAM,M,SC,46,VCK,,,261,32666,26629,6,0,Others
325,2016,Puducherry,Karaikal North,M.SIKKANTHAR BATSHA,M,GEN,39,ntk,,,226,32666,26629,7,0,Others
326,2016,Puducherry,Karaikal North,P.MANIKANDAN,M,GEN,32,IND,,,176,32666,26629,8,0,Others
327,2016,Puducherry,Karaikal North,THANGA DEVADOSS,M,SC,60,IND,,,22,32666,26629,9,0,Others
328,2016,Puducherry,Karaikal South,K.A.U. ASANA,M,GEN,61,ADMK,,,11104,31286,23808,1,1,Others
329,2016,Puducherry,Karaikal South,A.M.H. NAZEEM,M,GEN,54,DMK,,,11084,31286,23808,2,0,UPA
330,2016,Puducherry,Karaikal South,A.SURESH,M,GEN,37,AINRC,,,393,31286,23808,3,0,AINRC
331,2016,Puducherry,Karaikal South,None of the Above,NULL,NULL,NULL,NOTA,,,349,31286,23808,4,0,Others
332,2016,Puducherry,Karaikal South,G.MANIKANDAN,M,GEN,38,BJP,,,268,31286,23808,5,0,Others
333,2016,Puducherry,Karaikal South,H. MOHAMED BILAL MARICAR,M,GEN,32,SDPI,,,258,31286,23808,6,0,Others
334,2016,Puducherry,Karaikal South,PRANADARTIGARESWARAN @ MOUTTOUVEL,M,GEN,31,DMDK,,,119,31286,23808,7,0,Others
335,2016,Puducherry,Karaikal South,S.MARIE ANTHUVAN,M,GEN,36,ntk,,,97,31286,23808,8,0,Others
336,2016,Puducherry,Karaikal South,SYED MASTHAN OLI,M,GEN,28,PMK,,,80,31286,23808,9,0,Others
337,2016,Puducherry,Karaikal South,K.SELVAMANI,M,GEN,57,BSP,,,26,31286,23808,10,0,Others
338,2016,Puducherry,Karaikal South,MOHAMED TAMEEM KANI,M,GEN,30,IND,,,22,31286,23808,11,0,Others
339,2016,Puducherry,Neravy T.R. Pattinam,A.GEETHA,F,GEN,43,DMK,,,14993,29373,24922,1,1,UPA
340,2016,Puducherry,Neravy T.R. Pattinam,VMC. SIVAKUMAR,M,GEN,66,ADMK,,,8057,29373,24922,2,0,Others
341,2016,Puducherry,Neravy T.R. Pattinam,K.R. UDAYAKUMAR,M,GEN,53,AINRC,,,373,29373,24922,3,0,AINRC
342,2016,Puducherry,Neravy T.R. Pattinam,S. MOHAMED THAMEEM ANSARI,M,GEN,39,CPM,,,334,29373,24922,4,0,Others
343,2016,Puducherry,Neravy T.R. Pattinam,M.KUMARAVELU,M,GEN,37,BJP,,,237,29373,24922,5,0,Others
344,2016,Puducherry,Neravy T.R. Pattinam,None of the Above,NULL,NULL,NULL,NOTA,,,231,29373,24922,6,0,Others
345,2016,Puducherry,Neravy T.R. Pattinam,CHELLADURAI,M,GEN,39,PMK,,,203,29373,24922,7,0,Others
346,2016,Puducherry,Neravy T.R. Pattinam,Z. SULTAN GHOUSE HAMEED MALIM,M,GEN,39,SDPI,,,187,29373,24922,8,0,Others
347,2016,Puducherry,Neravy T.R. Pattinam,H. BADOUROUDINE,M,GEN,43,IND,,,93,29373,24922,9,0,Others
348,2016,Puducherry,Neravy T.R. Pattinam,T.SUGANTH,M,GEN,29,ntk,,,60,29373,24922,10,0,Others
349,2016,Puducherry,Neravy T.R. Pattinam,S. SENTAMILSELVAN,M,GEN,44,BSP,,,52,29373,24922,11,0,Others
350,2016,Puducherry,Neravy T.R. Pattinam,DHAMOTHARAN,M,GEN,32,IND,,,48,29373,24922,12,0,Others
351,2016,Puducherry,Neravy T.R. Pattinam,A. SINGARAVELU,M,GEN,54,CPI(ML)(L),,,42,29373,24922,13,0,Others
352,2016,Puducherry,Mahe,DR. V.RAMACHANDRAN,M,GEN,69,IND,,,10797,30181,23491,1,1,Others
353,2016,Puducherry,Mahe,E. VALSARAJ,M,GEN,62,INC,,,8658,30181,23491,2,0,UPA
354,2016,Puducherry,Mahe,ABDUL RAHMAN.V.P,M,GEN,53,AINRC,,,1653,30181,23491,3,0,AINRC
355,2016,Puducherry,Mahe,DEVARAJAN.P.T.,M,GEN,58,BJP,,,1653,30181,23491,4,0,Others
356,2016,Puducherry,Mahe,C.K. UMMER MASTER,M,GEN,67,SDPI,,,206,30181,23491,5,0,Others
357,2016,Puducherry,Mahe,K.E. SULOCHANA,F,GEN,41,IND,,,182,30181,23491,6,0,Others
358,2016,Puducherry,Mahe,None of the Above,NULL,NULL,NULL,NOTA,,,109,30181,23491,7,0,Others
359,2016,Puducherry,Mahe,BHASKARAN.C.K.,M,GEN,60,ADMK,,,97,30181,23491,8,0,Others
360,2016,Puducherry,Mahe,JANAKY TEACHER,F,GEN,66,IND,,,51,30181,23491,9,0,Others
361,2016,Puducherry,Mahe,SHAJ KUMAR.V.V,M,GEN,40,PMK,,,49,30181,23491,10,0,Others
362,2016,Puducherry,Mahe,THAYALAKATH KADARKUTTY,M,GEN,73,IND,,,24,30181,23491,11,0,Others
363,2016,Puducherry,Yanam,MALLADI KRISHNA RAO,M,GEN,51,INC,,,20801,36557,33899,1,1,UPA
364,2016,Puducherry,Yanam,TIRIKOTY BAIRAVA SWAMY,M,SC,59,AINRC,,,12047,36557,33899,2,0,AINRC
365,2016,Puducherry,Yanam,MANCHALA SATYA SAI KUMAR,M,GEN,50,ADMK,,,343,36557,33899,3,0,Others
366,2016,Puducherry,Yanam,PEMMADI DURGA PRASAD,M,GEN,34,IND,,,250,36557,33899,4,0,Others
367,2016,Puducherry,Yanam,RAMADAS KANAKALA,M,GEN,63,BJP,,,148,36557,33899,5,0,Others
368,2016,Puducherry,Yanam,None of the Above,NULL,NULL,NULL,NOTA,,,144,36557,33899,6,0,Others
369,2016,Puducherry,Yanam,MUDE HARICHANDRA,M,GEN,30,IND,,,43,36557,33899,7,0,Others
370,2016,Puducherry,Yanam,NATI BURIYYA,M,GEN,61,IND,,,33,36557,33899,8,0,Others
371,2016,Puducherry,Yanam,MALLADI UDAYALAKSHMI,F,GEN,48,IND,,,32,36557,33899,9,0,Others
372,2016,Puducherry,Yanam,SURIMILLI SUBBARAO,M,GEN,58,IND,,,27,36557,33899,10,0,Others
373,2016,Puducherry,Yanam,KOLLU NARASIMHA BABU,M,GEN,31,IND,,,19,36557,33899,11,0,Others
374,2016,Puducherry,Yanam,DHULIPUDI MADHAVA VENKANNA,M,GEN,38,IND,,,12,36557,33899,12,0,Others
